ID	Style	Category	Artist	Title	Image URL
57727fbcedc2cb3880eed217	Modern Art	Neo-Expressionism	Nyoman Masriadi	The Man from Bantul (The Final Round)	https://uploads7.wikiart.org/00103/images/maarten-de-vos/the-family-of-st-anne-1585.jpg
577281aaedc2cb3880f51490	Modern Art	Surrealism	Conroy Maddox	Cabinet des Merveilles	https://uploads4.wikiart.org/00144/images/vasiliy-ryabchenko/vasiliy-ryabchenko-snake-woman-140-160-cm-oil-on-canvas-1988.jpg
57726f00edc2cb3880b931ff	Modern Art	Impressionism	Edouard Manet	Music in the Tuileries Garden	https://uploads0.wikiart.org/images/william-baziotes/untitled-1932.jpg
577288e3edc2cb38800be632	Modern Art	Abstract Art	Balcomb Greene	The Nautical Land	https://uploads2.wikiart.org/images/hugo-van-der-goes/portinari-triptych-1478.jpg
5772842bedc2cb3880fd1b87	Modern Art	Abstract Art	Willi Baumeister	Jurassic	https://uploads6.wikiart.org/images/maxime-maufra/the-port-of-la-rochelle-at-twilight-1911.jpg
57728378edc2cb3880fab4e0	Modern Art	Expressionism	Lovis Corinth	The Blinded Samson	https://uploads2.wikiart.org/images/vasily-perov/portrait-of-the-author-feodor-dostoyevsky-1872.jpg
5772891fedc2cb38800c9e71	Post Renaissance Art	Rococo	Paul Revere	Geruba	https://uploads1.wikiart.org/images/clyfford-still/1944-n-no-1-1944.jpg
57728ad0edc2cb3880124bed	Post Renaissance Art	Romanticism	David Allan	Portrait of Two Boys	https://uploads4.wikiart.org/00151/images/ary-scheffer/the-temptation-of-christ-1854.jpg
57727d7fedc2cb3880e7d986	Post Renaissance Art	Baroque	Frans Snyders	Still Life with Crab, Poultry, and Fruit	https://uploads1.wikiart.org/images/gustave-caillebotte/skiffs-on-the-yerres.jpg
577283f7edc2cb3880fc75b1	Modern Art	Neo-Expressionism	Chris Ofili	The Holy Virgin Mary	https://uploads0.wikiart.org/images/eileen-agar/marine-object-1939.jpg
577281f5edc2cb3880f62569	Modern Art	Abstract Art	Auguste Herbin	Nude	https://uploads3.wikiart.org/images/osias-beert/still-life-1.jpg
5772816cedc2cb3880f461e3	Modern Art	Art Informel	"Roger Bissi&#232;re"	Untitled	https://uploads0.wikiart.org/images/rosalyn-drexler/is-it-true-what-they-say-about-dixie-1966.jpg
577284a1edc2cb3880fe7823	Modern Art	Color Field Painting	Ray Parker	Kate, for your Birthday	https://uploads8.wikiart.org/images/gerrit-dou/interior-with-a-young-violinist-1637.jpg
5772849bedc2cb3880fe6d63	Contemporary Art	Minimalism	Walter Darby Bannard	Hopewell Valley Sun	https://uploads8.wikiart.org/images/nyoman-masriadi/the-man-from-bantul-the-final-round-2000.jpg
57727fa9edc2cb3880eeb5b6	Modern Art	Cubism	Amadeo de Souza-Cardoso	Corpus Christi procession	https://uploads2.wikiart.org/images/conroy-maddox/cabinet-des-merveilles-1941.jpg
5772873fedc2cb388006c280	Post Renaissance Art	Rococo	Richard Wilson	Dinas Bran from Llangollen	https://uploads1.wikiart.org/images/edouard-manet/music-in-the-tuileries-gardens-1862.jpg
5772869fedc2cb388004d2d7	Modern Art	Cubism	Sandor Bortnyik	Cabaret	https://uploads7.wikiart.org/images/balcomb-greene/the-nautical-land-1943.jpg
577289b2edc2cb38800e89fc	Post Renaissance Art	Neoclassicism	Marie-Guillemine Benoist	Empress Marie-Louise	https://uploads0.wikiart.org/images/willi-baumeister/jurassic-1942.jpg
57727021edc2cb3880bcfb48	Post Renaissance Art	Realism	Theodore Rousseau	Spring	https://uploads7.wikiart.org/images/lovis-corinth/the-blinded-samson-1912.jpg
57727e01edc2cb3880e99c77	Post Renaissance Art	Baroque	Frans Hals	Marriage Portrait of Isaac Massa and Beatrix van der Laen	https://uploads6.wikiart.org/images/paul-revere/geruba.jpg
57728738edc2cb388006b79c	Contemporary Art	Minimalism	Ronald Bladen	Three Elements	https://uploads7.wikiart.org/images/david-allan/portrait-of-two-boys-1783.jpg
577284d1edc2cb3880ff15cb	Modern Art	Pop Art	Tsuruko Yamazaki	Untitled	https://uploads0.wikiart.org/images/frans-snyders/still-life-with-crab-poultry-and-fruit-1620.jpg
5772823dedc2cb3880f6ea53	Modern Art	Pop Art	Pauline Boty	Countdown to Violence	https://uploads7.wikiart.org/images/chris-ofili/the-holy-virgin-mary-1996.jpg
57728ae1edc2cb3880126af9	Post Renaissance Art	Romanticism	John Varley	Suburbs of an Ancient City	https://uploads3.wikiart.org/images/auguste-herbin/nude-1960.jpg
577287acedc2cb388007f785	Modern Art	Lyrical Abstraction	Samuel Buri	Composition Schwendi	https://uploads7.wikiart.org/images/roger-bissi-re/untitled-1955.jpg
577283caedc2cb3880fbd947	Modern Art	Cubism	Eduardo Viana	K4 Quadrado Azul	https://uploads8.wikiart.org/images/ray-parker/kate-for-your-birthday-1964.jpg
57728702edc2cb3880060ed9	Modern Art	Lyrical Abstraction	Kazuo Shiraga	BB64	https://uploads6.wikiart.org/images/walter-darby-bannard/hopewell-valley-sun-1959.jpg
57726e74edc2cb3880b73b7b	Post Renaissance Art	Neoclassicism	John Singleton Copley	Samuel Adams	https://uploads0.wikiart.org/images/amadeo-de-souza-cardoso/corpus-christi-procession-1913(1).jpg
57727680edc2cb3880d1d284	Modern Art	Lyrical Abstraction	Paul Jenkins	Phenomena Lasting Dawn	https://uploads7.wikiart.org/images/richard-wilson/dinas-bran-from-llangollen-1772.jpg
57726e34edc2cb3880b62414	Renaissance Art	High Renaissance	Correggio	Antonio Allegri da Correggio	https://uploads7.wikiart.org/images/sandor-bortnyik/cabaret-1920.jpg
5772716cedc2cb3880c1907f	Modern Art	Post-Impressionism	Vincent van Gogh	The Starry Night	https://uploads6.wikiart.org/images/marie-guillemine-benoist/empress-marie-louise.jpg
57726ffeedc2cb3880bc68da	Renaissance Art	Northern Renaissance	Lucas Cranach the Elder	Electors of Saxony: Friedrich the Wise, Johann the Steadfast and Johann Friedrich the Magnanimous	https://uploads8.wikiart.org/images/theodore-rousseau/spring-1852.jpg
577284ccedc2cb3880ff0dfb	Modern Art	Art Informel	Maurice Esteve	"L&#39;Eau Verte"	https://uploads2.wikiart.org/images/frans-hals/marriage-portrait-of-isaac-massa-and-beatrix-van-der-laen.jpg
577270d8edc2cb3880bf8ae1	Modern Art	Cubism	Marc Chagall	The Poet, or Half Past Three	https://uploads3.wikiart.org/images/ronald-bladen/three-elements-1965.jpg
57727ca4edc2cb3880e5403a	Renaissance Art	Early Renaissance	Domenico Veneziano	Martyrdom of St. Lucy	https://uploads0.wikiart.org/images/tsuruko-yamazaki/untitled-1964.jpg
5772839eedc2cb3880fb4395	Contemporary Art	Minimalism	Keith Sonnier	Lit Circle Blue with Etched Glass	https://uploads0.wikiart.org/images/pauline-boty/countdown-to-violence-1964.jpg
57727d7eedc2cb3880e7d7b6	Post Renaissance Art	Baroque	Frans Snyders	Fish market	https://uploads4.wikiart.org/images/john-varley/suburbs-of-an-ancient-city-1808.jpg
57728263edc2cb3880f7768c	Contemporary Art	Minimalism	Helio Oiticica	"B11 Box B&#243;lide 09"	https://uploads7.wikiart.org/images/samuel-buri/composition-schwendi-1961.jpg
57728aaaedc2cb388011baf8	Post Renaissance Art	Baroque	Mattia Preti	The Pardon of Saint John Chysostom	https://uploads5.wikiart.org/images/eduardo-viana/k4-quadrado-azul-1916.jpg
577287b2edc2cb3880080241	Modern Art	Art Informel	Fritz Winter	Komposition mit rotem Fleck	https://uploads2.wikiart.org/images/kazuo-shiraga/bb64-1962.jpg
5772823eedc2cb3880f6ebb5	Modern Art	Pop Art	Martial Raysse	Made in Japan	https://uploads4.wikiart.org/images/john-singleton-copley/samuel-adams.jpg
5772846aedc2cb3880fdd3c9	Modern Art	Art Informel	Claude Georges	Untitled	https://uploads2.wikiart.org/images/paul-jenkins/not_detected_235726.jpg
5772856fedc2cb3880010959	Post Renaissance Art	Rococo	George Morland	The Miseries of Idleness	https://uploads2.wikiart.org/images/correggio/antonio-allegri-da-correggio(2).jpg
577289a7edc2cb38800e769c	Post Renaissance Art	Rococo	Charles Willson Peale	George Washington	https://uploads3.wikiart.org/00142/images/vincent-van-gogh/the-starry-night.jpg
577286dcedc2cb3880057f37	Modern Art	Art Informel	Carl Buchheister	Composition Har	https://uploads4.wikiart.org/images/lucas-cranach-the-elder/electors-of-saxony-friedrich-the-wise-johann-the-steadfast-and-johann-friedrich-the-magnanimous-1532.jpg
57727ddfedc2cb3880e9139d	Post Renaissance Art	Romanticism	Maxim Vorobiev	Smirna	https://uploads3.wikiart.org/images/maurice-esteve/l-eau-verte-1962-1.jpg
57727637edc2cb3880d0b5d0	Modern Art	Abstract Expressionism	Willem de Kooning	Woman I	https://uploads6.wikiart.org/images/marc-chagall/the-poet-or-half-past-three-1912.jpg
57726f2fedc2cb3880b9d8f4	Renaissance Art	High Renaissance	Michelangelo	The Conversion of Saul	https://uploads0.wikiart.org/images/domenico-veneziano/martyrdom-of-st-lucy.jpg
5772869fedc2cb388004d3a7	Modern Art	Cubism	Sandor Bortnyik	The New Adam	https://uploads4.wikiart.org/images/keith-sonnier/lit-circle-blue-with-etched-glass-1968.jpg
577280e3edc2cb3880f29368	Modern Art	Expressionism	Akseli Gallen-Kallela	"Portrait of Phyllis Sj&#246;str&#246;m"	https://uploads6.wikiart.org/images/frans-snyders/fish-market-1.jpg
57727229edc2cb3880c425aa	Modern Art	Impressionism	Claude Monet	Haystacks at Giverny	https://uploads7.wikiart.org/images/helio-oiticica/b11-box-b-lide-09-1964.jpg
577286c8edc2cb3880056442	Modern Art	Magic Realism	Cagnaccio di San Pietro	Zoologia	https://uploads4.wikiart.org/images/mattia-preti/the-pardon-of-saint-john-chysostom-1640.jpg
57728325edc2cb3880f9fdb7	Post Renaissance Art	Neoclassicism	Domingos Sequeira	"Allegory of the virtues of King Jo&#227;o VI"	https://uploads6.wikiart.org/images/fritz-winter/komposition-mit-rotem-fleck-1960.jpg
57728373edc2cb3880faac28	Modern Art	Surrealism	Kansuke Yamamoto	Scenery with Ocean	https://uploads3.wikiart.org/images/martial-raysse/made-in-japan-1964.jpg
577284d1edc2cb3880ff160b	Modern Art	Abstract Expressionism	Tsuruko Yamazaki	Work	https://uploads7.wikiart.org/images/claude-georges/untitled-1964.jpg
57727da7edc2cb3880e86bce	Post Renaissance Art	Romanticism	Alexander Orlowski	Cossack Fighting off a Tiger	https://uploads5.wikiart.org/images/george-morland/the-miseries-of-idleness-1780.jpg
57727d74edc2cb3880e7cb86	Renaissance Art	Northern Renaissance	Bernhard Strigel	Portrait of Georg Tannstetter (Collimitius)	https://uploads5.wikiart.org/images/charles-willson-peale/george-washington-1782.jpg
57728128edc2cb3880f3a621	Modern Art	Lyrical Abstraction	Ali Omar Ermes	Qaf, Al Alsmaie Tales	https://uploads7.wikiart.org/images/carl-buchheister/composition-har-1957.jpg
57728266edc2cb3880f77c2d	Post Renaissance Art	Rococo	Jean-Marc Nattier	Thalia, Muse of Comedy	https://uploads5.wikiart.org/images/maxim-vorobiev/smirna-1820.jpg
57727049edc2cb3880bd972a	Post Renaissance Art	Realism	Camille Corot	Voltarra the Citadel	https://uploads4.wikiart.org/images/willem-de-kooning/woman-i.jpg
5772805fedc2cb3880f11c6e	Modern Art	Lyrical Abstraction	Ronnie Landfield	Rite of Spring	https://uploads1.wikiart.org/images/michelangelo/the-conversion-of-saul-1545.jpg
5772826cedc2cb3880f786ba	Modern Art	Expressionism	Kees van Dongen	Trouville, la mer	https://uploads3.wikiart.org/images/sandor-bortnyik/the-new-adam-1924.jpg
577285c7edc2cb3880023b09	Modern Art	Magic Realism	Nicolae Maniu	"L&#39;Interstice de la vie"	https://uploads7.wikiart.org/images/akseli-gallen-kallela/portrait-of-phyllis-sj-str-m-1914.jpg
5772877cedc2cb3880075717	Modern Art	Magic Realism	O. Louis Guglielmi	Subway Exit	https://uploads6.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-monsieur-rivière-1805.jpg
57727684edc2cb3880d1d896	Modern Art	Expressionism	Oskar Kokoschka	Portrait of a Young Girl	https://uploads3.wikiart.org/images/claude-monet/haystacks-at-giverny.jpg
57728122edc2cb3880f39d6d	Modern Art	Expressionism	Paula Modersohn-Becker	Elizabeth with Hens under an Apple Tree	https://uploads7.wikiart.org/images/cagnaccio-di-san-pietro/zoologia-1928.jpg
57727f6fedc2cb3880ee023a	Modern Art	Color Field Painting	Jack Bush	Leap On Blue	https://uploads5.wikiart.org/images/domingos-sequeira/allegory-of-the-virtues-of-king-jo-o-vi-1800.jpg
57727fd1edc2cb3880ef4810	Modern Art	Abstract Expressionism	Sam Francis	Basel Mural I	https://uploads1.wikiart.org/images/kansuke-yamamoto/scenery-with-ocean-1940.jpg
577286c9edc2cb388005676b	Renaissance Art	Northern Renaissance	Jerg Ratgeb	The Last Supper	https://uploads5.wikiart.org/images/tsuruko-yamazaki/work-1957.jpg
5772877dedc2cb38800758b2	Modern Art	Neo-Expressionism	Arnulf Rainer	A Nose Adjustment (Face Farce)	https://uploads4.wikiart.org/images/alexander-orlowski/cossack-fighting-off-a-tiger-1811.jpg
57728ac8edc2cb3880123ecd	Modern Art	Neo-Expressionism	Jorg Immendorff	"All&#39;s Well That Ends Well"	https://uploads1.wikiart.org/images/bernhard-strigel/portrait-of-georg-tannstetter-collimitius.jpg
57727c90edc2cb3880e4ca86	Renaissance Art	Early Renaissance	Carlo Crivelli	Saint George	https://uploads1.wikiart.org/images/ali-omar-ermes/qaf-al-alsmaie-tales-1983.jpg
5772797cedc2cb3880db5414	Modern Art	Expressionism	Nikolai Ge	Christ Head	https://uploads5.wikiart.org/images/jean-marc-nattier/thalia-muse-of-comedy-1739.jpg
57728649edc2cb388003a767	Post Renaissance Art	Neoclassicism,Romanticism	Anne-Louis Girodet	Napoleon I in Coronation robes	https://uploads0.wikiart.org/images/camille-corot/voltarra-the-citadel-1834.jpg
57726e52edc2cb3880b6abaa	Modern Art	Surrealism	Yves Tanguy	Mama, Papa is Wounded!	https://uploads6.wikiart.org/images/ronnie-landfield/rite-of-spring-1985.jpg
577283aeedc2cb3880fb5b66	Contemporary Art	Minimalism	Martin Barre	59-140.130-A	https://uploads7.wikiart.org/images/kees-van-dongen/trouville-la-mer-1904.jpg
57726e92edc2cb3880b76d16	Modern Art	Expressionism	Amedeo Modigliani	Portrait of Moise Kisling	https://uploads2.wikiart.org/images/nicolae-maniu/l-interstice-de-la-vie-2003.jpg
57728224edc2cb3880f6c029	Post Renaissance Art	Romanticism	Johan Christian Dahl	Eruption of Vesuvius	https://uploads4.wikiart.org/images/o-louis-guglielmi/subway-exit-1946.jpg
57728468edc2cb3880fdcfe7	Modern Art	Lyrical Abstraction	Olivier Debre	Blanche de l’Acropolea	https://uploads5.wikiart.org/images/oskar-kokoschka/not_detected_235865.jpg
57726e41edc2cb3880b6926f	Renaissance Art	Northern Renaissance	Pieter Bruegel the Elder	Hunters in the Snow	https://uploads1.wikiart.org/images/paula-modersohn-becker/elizabeth-with-hens-under-an-apple-tree-1902.jpg
57727f1cedc2cb3880ecef73	Modern Art	Lyrical Abstraction	"Jacques H&#233;rold"	The Movement of the Lips	https://uploads6.wikiart.org/images/jack-bush/leap-on-blue-1976.jpg
57727a6eedc2cb3880de78db	Modern Art	Cubism	Olexandr Archipenko	Woman with a Fan II	https://uploads3.wikiart.org/images/sam-francis/basel-mural-i-1958(2).jpg
577285c1edc2cb38800230ed	Renaissance Art	High Renaissance	Dosso Dossi	Aeneas and Achates on the Libyan Coast	https://uploads2.wikiart.org/images/jerg-ratgeb/the-last-supper-1519.jpg
577281f4edc2cb3880f62453	Modern Art	Surrealism	Vajda Lajos	Tiger and Lillies	https://uploads8.wikiart.org/images/arnulf-rainer/a-nose-adjustment-face-farce-1971.jpg
577284a5edc2cb3880fe7ed5	Modern Art	Abstract Art	John Ferren	Untitled	https://uploads7.wikiart.org/images/jorg-immendorff/all-s-well-that-ends-well-1983.jpg
5772816fedc2cb3880f466a9	Modern Art	Lyrical Abstraction	Jean Degottex	Red Petal 2	https://uploads6.wikiart.org/images/carlo-crivelli/saint-george.jpg
57728ad0edc2cb3880124c6d	Post Renaissance Art	Romanticism	David Allan	The Uncultivated Genius	https://uploads1.wikiart.org/images/nikolai-ge/christ-head.jpg
57726e47edc2cb3880b69a6d	Post Renaissance Art	Realism	Charles-Francois Daubigny	Morning	https://uploads0.wikiart.org/images/anne-louis-girodet/napoleon-i-in-coronation-robes-1812(1).jpg
57727ffeedc2cb3880efda39	Modern Art	Expressionism	Tivadar Kosztka Csontvary	The Lonely Cedar	https://uploads7.wikiart.org/images/yves-tanguy/mama-papa-is-wounded-1927.jpg
57728703edc2cb3880060fa9	Modern Art	Lyrical Abstraction	Kazuo Shiraga	Koushin-san	https://uploads0.wikiart.org/images/martin-barre/59-140-130-a-1959.jpg
57726efcedc2cb3880b92bd4	Post Renaissance Art	Realism	Gustave Courbet	The Artist’s Studio	https://uploads0.wikiart.org/images/amedeo-modigliani/portrait-of-moise-kisling-1915.jpg
57727d39edc2cb3880e71b84	Renaissance Art	Northern Renaissance	Konrad Witz	St. Catherine Of Alexandria	https://uploads7.wikiart.org/images/johan-christian-dahl/eruption-of-vesuvius-1826.jpg
577288e3edc2cb38800be642	Modern Art	Abstract Art	Balcomb Greene	Untitled (34-8)	https://uploads2.wikiart.org/images/olivier-debre/blanche-de-l-acropolea-1988.jpg
57728ab3edc2cb388011c95e	Post Renaissance Art	Romanticism	Thomas Jones	Rooftops, Naples	https://uploads3.wikiart.org/00129/images/pieter-bruegel-the-elder/hunters-in-the-snow.jpg
577284ffedc2cb3880ffb20c	Modern Art	Art Informel	Ernst Wilhelm Nay	Farbholzschnitt 1952-4	https://uploads5.wikiart.org/images/jacques-h-rold/the-movement-of-the-lips-1968.jpg
580efee0edc2c98268289541	Renaissance Art	Northern Renaissance	Maarten de Vos	Portrait of Gillis Hooftman, Shipowner, and His Wife Margaretha Van Nispen	https://uploads0.wikiart.org/images/olexandr-archipenko/woman-with-a-fan-ii.jpg
57727f91edc2cb3880ee35f8	Modern Art	Impressionism	Ion Andreescu	The Red Scarf	https://uploads7.wikiart.org/images/dosso-dossi/aeneas-and-achates-on-the-libyan-coast-1520.jpg
577284e3edc2cb3880ff3010	Modern Art	Surrealism	Enrico Prampolini	The Figure in Space	https://uploads4.wikiart.org/images/vajda-lajos/tiger-and-lillies-1933.jpg
57726e88edc2cb3880b75c2c	Modern Art	Abstract Art	Wassily Kandinsky	Yellow-Red-Blue	https://uploads4.wikiart.org/images/john-ferren/untitled-1932.jpg
57727e57edc2cb3880ea760a	Post Renaissance Art	Rococo	Benjamin West	The Treaty of Penn with the Indians	https://uploads0.wikiart.org/images/jean-degottex/red-petal-2-1972.jpg
5772873fedc2cb388006c2c0	Post Renaissance Art	Rococo	Richard Wilson	Italian Landscape (Morning)	https://uploads1.wikiart.org/images/david-allan/the-uncultivated-genius-1775.jpg
57727688edc2cb3880d1dd06	Modern Art	Expressionism	Kathe Kollwitz	Need	https://uploads8.wikiart.org/images/charles-francois-daubigny/morning-1858.jpg
577286dbedc2cb3880057e6f	Modern Art	Art Informel	Mario Prassinos	Untitled	https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/the-lonely-cedar-1907.jpg
57728143edc2cb3880f3d1a1	Post Renaissance Art	Neoclassicism	John William Godward	Dolce Far Niente	https://uploads2.wikiart.org/images/kazuo-shiraga/koushin-san-1980-1.jpg
577286a4edc2cb388004db1e	Modern Art	Surrealism	Gunther Gerzso	Untitled	https://uploads1.wikiart.org/images/gustave-courbet/the-artist-s-studio-1855.jpg
57728737edc2cb388006b598	Modern Art	Lyrical Abstraction	Marc Vaux	Stranger 2	https://uploads8.wikiart.org/images/konrad-witz/st-catherine-of-alexandria.jpg
57726f49edc2cb3880ba034f	Post Renaissance Art	Romanticism	Francisco Goya	The Third of May 1808 (Execution of the Defenders of Madrid)	https://uploads3.wikiart.org/images/balcomb-greene/untitled-34-8-1934.jpg
57727d14edc2cb3880e692de	Renaissance Art	Northern Renaissance	Joachim Wtewael	Kitchen Scene	https://uploads3.wikiart.org/images/thomas-jones/rooftops-naples-1782.jpg
57728aceedc2cb388012496d	Post Renaissance Art	Neoclassicism	James Barry	Orpheus	https://uploads6.wikiart.org/images/ernst-wilhelm-nay/farbholzschnitt-1952-4-1952.jpg
5772863fedc2cb38800397e2	Modern Art	Post-Impressionism	Gabriele Munter	"Portr&#228;t Frau Signe Hallberg"	https://uploads4.wikiart.org/00103/images/maarten-de-vos/portrait-of-gillis-hooftman-shipowner-and-his-wife-margaretha-van-nispen-1570.jpg
577286cbedc2cb38800569af	Modern Art	Magic Realism	Leonor Fini	Girl Friends	https://uploads6.wikiart.org/images/ion-andreescu/the-red-scarf.jpg
577285c7edc2cb3880023b39	Modern Art	Magic Realism	Nicolae Maniu	Paysage rustique	https://uploads3.wikiart.org/images/enrico-prampolini/the-figure-in-space-1937.jpg
57727d5cedc2cb3880e75210	Renaissance Art	High Renaissance	Andrea del Sarto	Madonna and Child with the Infant Saint John in a Landscape	https://uploads8.wikiart.org/images/wassily-kandinsky/yellow-red-blue-1925.jpg
5772766dedc2cb3880d15d92	Post Renaissance Art	Rococo	William Hogarth	The Marriage Contract	https://uploads6.wikiart.org/images/benjamin-west/the-treaty-of-penn-with-the-indians-1772.jpg
57728427edc2cb3880fd146d	Modern Art	Color Field Painting	Gotthard Graubner	Untitled	https://uploads6.wikiart.org/images/richard-wilson/italian-landscape-morning-1765.jpg
5772869dedc2cb388004cfd6	Post Renaissance Art	Neoclassicism	Alexandre Jacovleff	Portrait of Vasily Shuhaev in his Studio	https://uploads4.wikiart.org/images/kathe-kollwitz/not_detected_235963.jpg
57727fe2edc2cb3880ef5aa8	Modern Art	Color Field Painting	Alma Woodsey Thomas	Air View of a Spring Nursery	https://uploads8.wikiart.org/images/mario-prassinos/untitled-1956.jpg
577280f6edc2cb3880f305c7	Modern Art	Expressionism	Laszlo Mednyanszky	Absinth Drinker	https://uploads3.wikiart.org/images/john-william-godward/dolce-far-niente-1904.jpg
577287e6edc2cb388008abdd	Modern Art	Color Field Painting	Fernand Leduc	Jaune	https://uploads0.wikiart.org/images/gunther-gerzso/untitled-1941-1.jpg
577287c9edc2cb388008259b	Modern Art	Neo-Expressionism	Nathan Oliveira	Untitled, Standing Figure	https://uploads4.wikiart.org/images/marc-vaux/stranger-2-1964.jpg
57726e27edc2cb3880b60e24	Modern Art	Post-Impressionism	Alexandre Benois	At the German Quarter	https://uploads3.wikiart.org/images/francisco-goya/execution-of-the-defenders-of-madrid-3rd-may-1808-1814.jpg
57726e4eedc2cb3880b6a493	Modern Art	Pop Art	Roy Lichtenstein	Whaam!	https://uploads4.wikiart.org/images/joachim-wtewael/kitchen-scene-1605.jpg
57728124edc2cb3880f39f5d	Modern Art	Expressionism	Paula Modersohn-Becker	Old Woman in the Garden	https://uploads7.wikiart.org/images/james-barry/orpheus.jpg
5772873cedc2cb388006bd5f	Contemporary Art	Minimalism	Phillip King	Window Piece	https://uploads0.wikiart.org/images/gabriele-munter/portr-t-frau-signe-hallberg-1916.jpg
577284f5edc2cb3880ffa17a	Modern Art	Neo-Expressionism	Julian Schnabel	The Conversation of St. Paolo Malfi	https://uploads8.wikiart.org/images/leonor-fini/girl-friends-1952.jpg
57726eabedc2cb3880b7f189	Modern Art	Impressionism	Mary Cassatt	Children Playing On The Beach	https://uploads5.wikiart.org/images/nicolae-maniu/paysage-rustique-1978.jpg
5772893dedc2cb38800d22eb	Modern Art	Post-Impressionism	William Orpen	The Angler	https://uploads1.wikiart.org/images/andrea-del-sarto/madonna-and-child-with-the-infant-saint-john-in-a-landscape.jpg
57727f73edc2cb3880ee05e3	Modern Art	Abstract Expressionism	Bradley Walker Tomlin	No. 5	https://uploads7.wikiart.org/images/william-hogarth/the-marriage-contract.jpg
5772838dedc2cb3880fb291b	Modern Art	Abstract Art	Arthur Dove	Indian Summer	https://uploads3.wikiart.org/images/gotthard-graubner/untitled-1964-1.jpg
57727d7fedc2cb3880e7d926	Post Renaissance Art	Baroque	Frans Snyders	Still Life	https://uploads4.wikiart.org/images/alexandre-yevgenievich-jacovleff/portrait-of-vasily-shuhaeva-in-his-studio-1928.jpg
577278d5edc2cb3880d94196	Renaissance Art	Northern Renaissance	Hans Baldung	Three Ages of Man and Three Graces	https://uploads5.wikiart.org/images/alma-woodsey-thomas/air-view-of-a-spring-nursery-1966.jpg
57727d4eedc2cb3880e73b68	Post Renaissance Art	Baroque	Pietro da Cortona	Allegory of Divine Providence and Barberini Power	https://uploads0.wikiart.org/images/laszlo-mednyanszky/absinth-drinker-1898.jpg
57728491edc2cb3880fe633d	Renaissance Art	Early Renaissance	Pisanello	Apparition of the Virgin to Sts Anthony Abbot and George	https://uploads3.wikiart.org/images/fernand-leduc/jaune-1962.jpg
57727b78edc2cb3880e18f74	Post Renaissance Art	Romanticism	George Stubbs	Lion Attacking a Horse	https://uploads6.wikiart.org/images/nathan-oliveira/untitled-standing-figure-1990.jpg
57726eddedc2cb3880b8a004	Modern Art	Post-Impressionism	Henri Rousseau	"Centennial of&#160;Independence"	https://uploads7.wikiart.org/images/alexandre-benois/at-the-german-quarter-1911(3).jpg
57726e34edc2cb3880b622e0	Renaissance Art	High Renaissance	Correggio	Madonna and Child with Angels	https://uploads6.wikiart.org/images/roy-lichtenstein/whaam-1963.jpg
57727560edc2cb3880ce12a2	Post Renaissance Art	Realism	Vasily Perov	A Drowned Woman (Found Drowned)	https://uploads3.wikiart.org/images/paula-modersohn-becker/old-woman-in-the-garden-1906.jpg
5772884cedc2cb388009f978	Modern Art	Lyrical Abstraction	Frederic Matys Thursz	Untitled (Blue Field)	https://uploads0.wikiart.org/images/phillip-king/window-piece-1961.jpg
57727f3eedc2cb3880ed759b	Modern Art	Lyrical Abstraction	Sam Francis	Untitled (SFP89-105)	https://uploads7.wikiart.org/images/julian-schnabel/the-conversation-of-st-paolo-malfi-1995.jpg
57727f43edc2cb3880ed7e4e	Modern Art	Surrealism	Wolfgang Paalen	Fumage	https://uploads8.wikiart.org/images/mary-cassatt/children-playing-on-the-beach-1884.jpg
57726f0dedc2cb3880b94625	Post Renaissance Art	Rococo	Jean-Honore Fragonard	The Love Letter	https://uploads8.wikiart.org/images/william-orpen/the-angler-1912.jpg
57727e48edc2cb3880ea5e22	Post Renaissance Art	Neoclassicism	Mikhail Shibanov	"Peasants&#39; meal"	https://uploads1.wikiart.org/images/bradley-walker-tomlin/no-5-1952.jpg
57728a95edc2cb38801198b0	Post Renaissance Art	Rococo	Jean-Baptiste Greuze	Portrait of Madame Courcelles	https://uploads0.wikiart.org/images/arthur-dove/indian-summer-1941.jpg
5772843aedc2cb3880fd326b	Contemporary Art	Minimalism	Bruce Nauman	My Name as Though It Were Written on the Surface of the Moon	https://uploads5.wikiart.org/images/frans-snyders/still-life-1.jpg
5a5da69dedc2c973d42ff2f0	Modern Art	Surrealism	Franz Sedlacek	Ghosts on a Tree	https://uploads4.wikiart.org/images/hans-baldung/three-ages-of-man-and-three-graces-1539.jpg
577281fdedc2cb3880f63275	Modern Art	Pop Art	Edward Ruscha	Large Trademark With Eight Spotlights	https://uploads6.wikiart.org/images/pietro-da-cortona/allegory-of-divine-providence-and-barberini-power-1639.jpg
5772893eedc2cb38800d243b	Modern Art	Post-Impressionism	William Orpen	The Spanish Woman	https://uploads0.wikiart.org/images/pisanello/apparition-of-the-virgin-to-sts-anthony-abbot-and-george.jpg
577278c3edc2cb3880d8d076	Renaissance Art	Northern Renaissance	Robert Campin	Blessing Christ and Praying Virgin	https://uploads6.wikiart.org/images/george-stubbs/lion-attacking-a-horse.jpg
